o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:creator,dcterms:subject,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:identifier,dcterms:source,dcterms:language,dcterms:rights,dcterms:abstract,dcterms:spatial,dcterms:rightsHolder,bibo:issue,bibo:numPages,fabio:hasURL
12107,https://iwac.frederickmadore.com/s/afrique_ouest/item/12107,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12127|20164|20165|20166|20167|20168|20169|20170|20171|20172|20173|20174|20175,https://iwac.frederickmadore.com/files/original/cb7ecb8cc2702928c3a062a05df32de9c485c4af.pdf|https://iwac.frederickmadore.com/files/original/1db5617bacb47be94330d895973a188e68850588.jp2|https://iwac.frederickmadore.com/files/original/0e6b524a6529493812c1797ce084eb16a3abe525.jp2|https://iwac.frederickmadore.com/files/original/57334689b375007affb24c7daeece9cb47b6448f.jp2|https://iwac.frederickmadore.com/files/original/930eb4b35b444fdc5c570761ab056f897fc88e1b.jp2|https://iwac.frederickmadore.com/files/original/d9c38f7a00b593a056c5c22ffb6f622c78c568f1.jp2|https://iwac.frederickmadore.com/files/original/0f76d17e31ab18dfb0c9b38dbc36d60f84476f24.jp2|https://iwac.frederickmadore.com/files/original/c795722193b954ccf03174e46bed66ca30447779.jp2|https://iwac.frederickmadore.com/files/original/ef55e0f71d576ff60442fd56ed7af9bebf505100.jp2|https://iwac.frederickmadore.com/files/original/52ad0e190bd060617219542d52ef43de262a0d37.jp2|https://iwac.frederickmadore.com/files/original/4c31d5dfe20ecc5189294d534ee5b560d7a70000.jp2|https://iwac.frederickmadore.com/files/original/e5e728676fe7072f8584f7a500ea5f1863803ff8.jp2|https://iwac.frederickmadore.com/files/original/71299470bb71f7d227d0b0bceb8aad289d11912a.jp2,"L'Appel #21",,"Charia|Hadj|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque",L’Appel,"Frédérick Madore",1998-05,"https://www.wikidata.org/wiki/Q115766417 Q115766417","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",21,12,
12108,https://iwac.frederickmadore.com/s/afrique_ouest/item/12108,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12128|20176|20177|20178|20179|20180|20181|20182|20183|20184|20185|20186|20187,https://iwac.frederickmadore.com/files/original/c991e8d7cf26bbe9139bd029e8ccef8b8de37d4e.pdf|https://iwac.frederickmadore.com/files/original/f4326d91726c074f48e6de8b11edc6cb4506a68f.jp2|https://iwac.frederickmadore.com/files/original/e09ebec048555e99c7ecdd63d3bd21306cf8ccbf.jp2|https://iwac.frederickmadore.com/files/original/c43051b5fa909f44b7a26f044a141714fbea9721.jp2|https://iwac.frederickmadore.com/files/original/fd0360f7a4ecebc067f6185756d485ec22d71093.jp2|https://iwac.frederickmadore.com/files/original/0db31cc3481caba0e627c68b58c226f018224c59.jp2|https://iwac.frederickmadore.com/files/original/6c5554046f86ea23be7f611694520dd84b1e41e4.jp2|https://iwac.frederickmadore.com/files/original/3bbab6818bffe0b51247febf32d51b080c0051a3.jp2|https://iwac.frederickmadore.com/files/original/ba3b80d01b3de886d87ebb3c87353edfe4870c7d.jp2|https://iwac.frederickmadore.com/files/original/890f25f5e223414ff36c4edb223ac5b4c2055696.jp2|https://iwac.frederickmadore.com/files/original/1a463ba921892a469e01ef09315ddc99b7b2e255.jp2|https://iwac.frederickmadore.com/files/original/e8f30e022fe77aeea1710704a915b21a75d13b0e.jp2|https://iwac.frederickmadore.com/files/original/fcef60286f539645c0a0b92f52b5ea7390a379e0.jp2,"L'Appel #20",,"Abdoul Salam Tiemtoré|Femme en islam|Journées de la femme musulmane|Planification familiale|Hadj|VIH/Sida|Charia|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1998-03,"https://www.wikidata.org/wiki/Q115766418 Q115766418","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou|Togo,"Cercle d'Études, de Recherches et de Formation Islamiques",20,12,
12109,https://iwac.frederickmadore.com/s/afrique_ouest/item/12109,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12129|20188|20189|20190|20191|20192|20193|20194|20195|20196|20197|20198|20199,https://iwac.frederickmadore.com/files/original/6c24f0b978aeb5b595efe4b94cf3630b20d35ea5.pdf|https://iwac.frederickmadore.com/files/original/6dd7303b9e53e77fa2a30217b090662c3da784ad.jp2|https://iwac.frederickmadore.com/files/original/1f96ec7c1689b513f475872f7bc2e924dd8d8427.jp2|https://iwac.frederickmadore.com/files/original/91792e209beb0e5381f78cd2fb729ae9389c18c1.jp2|https://iwac.frederickmadore.com/files/original/516dda4b8a82393051de14b2c10bf94c6c22f96a.jp2|https://iwac.frederickmadore.com/files/original/742d5bbd4c44f36b04edf1d08d90ed85f3ce0a54.jp2|https://iwac.frederickmadore.com/files/original/1796302c363a4efe802213add5f6774524e92477.jp2|https://iwac.frederickmadore.com/files/original/413d4d66b9929d0f91f91f406a91b948e99745fe.jp2|https://iwac.frederickmadore.com/files/original/77110c1f30c7f8ce43b4875c201a12433f313c38.jp2|https://iwac.frederickmadore.com/files/original/f17ce90bfb8e4686ffb654ceec7b5add31d47617.jp2|https://iwac.frederickmadore.com/files/original/17cc0a90772036c2b84f2e918fe376fa76198184.jp2|https://iwac.frederickmadore.com/files/original/a7d36bfd0c3b4e071d9f740bfcdaa60b8945d2b5.jp2|https://iwac.frederickmadore.com/files/original/8fb73859abfc115ff2a7b61a00ad36e5d6f8da56.jp2,"L'Appel #19",,"Congrès OJEMAO (1997)|Fondation Omar Ben Khattab|Organisation de la Jeunesse Musulmane en Afrique de l'Ouest|Hadj|Charia|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1998-01,"https://www.wikidata.org/wiki/Q115766419 Q115766419","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Bobo-Dioulasso|Orodara|Ouahigouya,"Cercle d'Études, de Recherches et de Formation Islamiques",19,12,
12110,https://iwac.frederickmadore.com/s/afrique_ouest/item/12110,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12130|20200|20201|20202|20203|20204|20205|20206|20207|20208|20209|20210|20211,https://iwac.frederickmadore.com/files/original/535e1500817b6a5c29ee7bc3a5453829c5c19adc.pdf|https://iwac.frederickmadore.com/files/original/aef066530ccd74d1dfe72b87cb1cc7563d1c233f.jp2|https://iwac.frederickmadore.com/files/original/bf3baf88330b6067e4db11bbdc7d101ff5aadf74.jp2|https://iwac.frederickmadore.com/files/original/efda56d14ac0fcef86046ed953bde1d195877535.jp2|https://iwac.frederickmadore.com/files/original/8ec75b77aa1a7dca77292c24fa93ab9e04befb91.jp2|https://iwac.frederickmadore.com/files/original/60888c817ad135de476e7e85614d44b782c65642.jp2|https://iwac.frederickmadore.com/files/original/332245bc746d3175ab370bf28ba57f67f6443eb5.jp2|https://iwac.frederickmadore.com/files/original/6f4d27bc353df2f903d0ae3aac5c11f791ddcd7d.jp2|https://iwac.frederickmadore.com/files/original/08c8acb0deb5fcf4269797433cd67439fdfec571.jp2|https://iwac.frederickmadore.com/files/original/30e8f3f662e6bab0ca0819a89fbdd19d9b5bdc40.jp2|https://iwac.frederickmadore.com/files/original/520454a62daba67be28d7aa2df8f116c92f8d040.jp2|https://iwac.frederickmadore.com/files/original/46641ebcad791e6f32e0165b7e36b092ef561207.jp2|https://iwac.frederickmadore.com/files/original/47b8b562c56b05899161cb0c9a7e1c49d9695839.jp2,"L'Appel #18",,"Congrès CERFI (1997)|Fatoumata Gomina|Ibrahim Barra|Mamadou Drabo|Hadj|Conseil Islamique Burkinabè|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Communauté Musulmane du Burkina Faso|Commission Nationale d'Organisation du Pèlerinage à La Mecque|Aïd el-Fitr",L’Appel,"Frédérick Madore",1997-11,"https://www.wikidata.org/wiki/Q115766420 Q115766420","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Bobo-Dioulasso|Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",18,12,
12111,https://iwac.frederickmadore.com/s/afrique_ouest/item/12111,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12131|20212|20213|20214|20215|20216|20217|20218|20219|20220|20221|20222|20223,https://iwac.frederickmadore.com/files/original/cc36212a19111712f45514e187bf950773ac03f9.pdf|https://iwac.frederickmadore.com/files/original/458826afbbae7a088c915c7881face0a3432a13e.jp2|https://iwac.frederickmadore.com/files/original/fb0674592029d29ddcff31e7ce3a5a6ea9fa77a6.jp2|https://iwac.frederickmadore.com/files/original/bb047155ddb8451a41a212bcf5ca7d3bff8228b9.jp2|https://iwac.frederickmadore.com/files/original/78c965c459cab0ca34011df339dcad664311ecf3.jp2|https://iwac.frederickmadore.com/files/original/5f1b8ae436ff67f230b3cd731549038c91365b99.jp2|https://iwac.frederickmadore.com/files/original/e46b0641857051384a76edb3ea8ccad19a6e6b5d.jp2|https://iwac.frederickmadore.com/files/original/f96e731607086d1c95fc3897ff97e3216701ca8d.jp2|https://iwac.frederickmadore.com/files/original/14e38ba7c132f46d458ae0dbe3c49a55311196f6.jp2|https://iwac.frederickmadore.com/files/original/e7d67ab8d4f65bd06ee4718b87188a1d630d760c.jp2|https://iwac.frederickmadore.com/files/original/3a497d5379e35812e708559fc84e41df3e5edd40.jp2|https://iwac.frederickmadore.com/files/original/dc86c0a3b6b72604516541d2139d30471e649ac6.jp2|https://iwac.frederickmadore.com/files/original/41878acf279cba2eb732faa55130131e4c0bd60a.jp2,"L'Appel #17",,"Hani Ramadan|Laïcité|Cercle d'Études, de Recherches et de Formation Islamiques",L’Appel,"Frédérick Madore",1997-09,"https://www.wikidata.org/wiki/Q115766421 Q115766421","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",17,12,
12112,https://iwac.frederickmadore.com/s/afrique_ouest/item/12112,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12132|20224|20225|20226|20227|20228|20229|20230|20231|20232|20233|20234|20235,https://iwac.frederickmadore.com/files/original/ee5e290f3bcd9b6818e80a5efea0fbe44a7efdbe.pdf|https://iwac.frederickmadore.com/files/original/527e58beb27d78048d724d10ad6221a0b8853ab7.jp2|https://iwac.frederickmadore.com/files/original/e2f4d16b8d7b78f2ff7356c497cfbc0eb8603755.jp2|https://iwac.frederickmadore.com/files/original/71611349765f6bdb979814ac7f0d8d6e267aae9d.jp2|https://iwac.frederickmadore.com/files/original/1594f31faefcbb592bebc1a995025a5890292e43.jp2|https://iwac.frederickmadore.com/files/original/266acdf38fc7076b1d0042a6f4a8979c0a4ac5f4.jp2|https://iwac.frederickmadore.com/files/original/63ccbee5071f80810e89f7e822422bcd07b737cf.jp2|https://iwac.frederickmadore.com/files/original/9984ed5fb6321279ee4242cfc6fa9bd18482e144.jp2|https://iwac.frederickmadore.com/files/original/303463f5c75d567da9180428a71fe070823f208d.jp2|https://iwac.frederickmadore.com/files/original/baf8b748ea862e07b958ae19733eabebd9b51baa.jp2|https://iwac.frederickmadore.com/files/original/7cb0f75d5a5ab46d28babfedd217304d6619dacc.jp2|https://iwac.frederickmadore.com/files/original/8e96d17b2ad8aa1681568ee0b78f507865eea83c.jp2|https://iwac.frederickmadore.com/files/original/ddccbf190ba0ceb42e7c0210f0c6155183a5767a.jp2,"L'Appel #16",,"Aboubacar Sana|Laïcité|Cercle d'Études, de Recherches et de Formation Islamiques",L’Appel,"Frédérick Madore",1997-08,"https://www.wikidata.org/wiki/Q115766422 Q115766422","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",,"Cercle d'Études, de Recherches et de Formation Islamiques",16,12,
12113,https://iwac.frederickmadore.com/s/afrique_ouest/item/12113,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12133|20236|20237|20238|20239|20240|20241|20242|20243|20244|20245|20246|20247,https://iwac.frederickmadore.com/files/original/ddef15640bd5ef5b44998e86dc56a4491a42db74.pdf|https://iwac.frederickmadore.com/files/original/b0d92d720159d928e4de4fe34199a3e51f375af0.jp2|https://iwac.frederickmadore.com/files/original/20091c116ae096ca654c0ce612f09bc59d37215f.jp2|https://iwac.frederickmadore.com/files/original/0cb969e918cebdb81b527149c8c047178a34cce3.jp2|https://iwac.frederickmadore.com/files/original/781c8f9be946cdd022391f4ea3f97c5001aef82f.jp2|https://iwac.frederickmadore.com/files/original/e238fa905cf06fdf7bd093cb15c4edba1ffe7734.jp2|https://iwac.frederickmadore.com/files/original/645db3cceb837a268422f1acd7a027bb5296aa52.jp2|https://iwac.frederickmadore.com/files/original/c2242bc004d215ed4336209c1d3f027a215fa376.jp2|https://iwac.frederickmadore.com/files/original/f096afa8c23ef1e9cf344d62574b2d30d9068ce2.jp2|https://iwac.frederickmadore.com/files/original/9ec17d3af730186cfcc253c0b4ae048ee57c42ff.jp2|https://iwac.frederickmadore.com/files/original/5098dfadf773cb664bab818679987c8a8835141e.jp2|https://iwac.frederickmadore.com/files/original/15659fbfe938463dfb9c2f210a3d7c0e4023388b.jp2|https://iwac.frederickmadore.com/files/original/c826fb0492eee0c902a4486d9c7bbc7cc9788f37.jp2,"L'Appel #15",,"Fondation Omar Ben Khattab|Lassané Sawadogo|Laïcité|Élections législatives de 1997 au Burkina Faso|Hadj|Modernité|Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Commission Nationale d'Organisation du Pèlerinage à La Mecque",L’Appel,"Frédérick Madore",1997-05,"https://www.wikidata.org/wiki/Q115766423 Q115766423","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",15,12,
12114,https://iwac.frederickmadore.com/s/afrique_ouest/item/12114,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12134|20248|20249|20250|20251|20252|20253|20254|20255|20256|20257|20258|20259,https://iwac.frederickmadore.com/files/original/69da33d37c55055ee92b0c036b5aec5cd4b50e15.pdf|https://iwac.frederickmadore.com/files/original/422100783227f7ac5ed9496c20af953d76b38f59.jp2|https://iwac.frederickmadore.com/files/original/566b4f73db14ed2b9517caaaf1a75a6e819143a6.jp2|https://iwac.frederickmadore.com/files/original/b4fc1cca43b398c3872d0ff3fe320a987e06038b.jp2|https://iwac.frederickmadore.com/files/original/7552b6201f3156b2104dcdad386e053561e68a87.jp2|https://iwac.frederickmadore.com/files/original/3769a0e738fcd76bf545ad8a6591a4127f0d6ff8.jp2|https://iwac.frederickmadore.com/files/original/43e184b6f70422f1f42b138f359dbfd87731f32a.jp2|https://iwac.frederickmadore.com/files/original/0b7d38695899f6726bd4d27ff1a26abb990d0799.jp2|https://iwac.frederickmadore.com/files/original/e645b62fa5a7d005a00c4c768ccb4327b7925e16.jp2|https://iwac.frederickmadore.com/files/original/2b6a18ced98cec9db0b225b4c0eb1c520ae8c878.jp2|https://iwac.frederickmadore.com/files/original/5c7fe1adf543c015cc5b2be4d794c92274453b0f.jp2|https://iwac.frederickmadore.com/files/original/f45abd9dec79c739f3ac889881922cfb6938f848.jp2|https://iwac.frederickmadore.com/files/original/a887ddb5867e36e52195477a2a9eec1a4a8af7f9.jp2,"L'Appel #14",,"Femme en islam|Mamadou Alioune Diouf|Unité|Cercle d'Études, de Recherches et de Formation Islamiques",L’Appel,"Frédérick Madore",1997-03,"https://www.wikidata.org/wiki/Q115766424 Q115766424","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Bobo-Dioulasso|Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",14,12,
12115,https://iwac.frederickmadore.com/s/afrique_ouest/item/12115,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12135|20260|20261|20262|20263|20264|20265|20266|20267|20268|20269|20270|20271,https://iwac.frederickmadore.com/files/original/6d8bb3936335f077246cc82b9a6b61cdf2bfa152.pdf|https://iwac.frederickmadore.com/files/original/dd5c761dfbdc203edea912cffad1e761688c127c.jp2|https://iwac.frederickmadore.com/files/original/7417b222c557513919f11f5f35159fb605d468c7.jp2|https://iwac.frederickmadore.com/files/original/d77a4532973538346a93b365922cfa1ac33db447.jp2|https://iwac.frederickmadore.com/files/original/285d9e215fd96a9f458d528b85009305bc0a8add.jp2|https://iwac.frederickmadore.com/files/original/1ca48958e955f01626c2229359a5c04d48e68bda.jp2|https://iwac.frederickmadore.com/files/original/251dbc336f0fdff0070e5ffdc1e1e00089197ec9.jp2|https://iwac.frederickmadore.com/files/original/309b41dd51d8d992fa61c8622c271ac8d42b8bc7.jp2|https://iwac.frederickmadore.com/files/original/0ffb3974f49196e928867664073aafab5ca6e766.jp2|https://iwac.frederickmadore.com/files/original/85641c832e5d6598550e1a0e4af86b08f42626c6.jp2|https://iwac.frederickmadore.com/files/original/3bdf5898b0b3d32fe1515e751ca7e7c077adbd02.jp2|https://iwac.frederickmadore.com/files/original/e7af74f330bcceb981eeb8a9553c02481fed75a0.jp2|https://iwac.frederickmadore.com/files/original/a560a974d8b10f8868aecab8352ee98760055ac2.jp2,"L'Appel #13",,"Fondation Omar Ben Khattab|Charia|Cercle d'Études, de Recherches et de Formation Islamiques|Aïd el-Fitr",L’Appel,"Frédérick Madore",1997-01,"https://www.wikidata.org/wiki/Q115766425 Q115766425","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Ouagadougou,"Cercle d'Études, de Recherches et de Formation Islamiques",13,12,
12116,https://iwac.frederickmadore.com/s/afrique_ouest/item/12116,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,2202,,12136|20272|20273|20274|20275|20276|20277|20278|20279|20280|20281|20282|20283,https://iwac.frederickmadore.com/files/original/8fc5fe6daa0f717cb065187ecb85ba899f4452c6.pdf|https://iwac.frederickmadore.com/files/original/66737a65fd913fca53be9e2d9c6a8115a5b48e13.jp2|https://iwac.frederickmadore.com/files/original/68b657dcd7421478fa4f7a494a2042a73158ea09.jp2|https://iwac.frederickmadore.com/files/original/9579ebf3a3738f34edd9486f1a28e8bf6f2239a6.jp2|https://iwac.frederickmadore.com/files/original/976b4f5832c2320552b91aa9e3ce6a1279c1137d.jp2|https://iwac.frederickmadore.com/files/original/f5968e8750294d7e7bad64827639ff320c57f847.jp2|https://iwac.frederickmadore.com/files/original/98a2b687257c5ccac8bcec6d0cdeb5c40aa9eddc.jp2|https://iwac.frederickmadore.com/files/original/ae3e4db822d29febc725c50fc28d0543602805c3.jp2|https://iwac.frederickmadore.com/files/original/f19f0dc5b7b013b4c37d2a3204ef2bed11844288.jp2|https://iwac.frederickmadore.com/files/original/88cfcc639f501ae9d7e047267e4d3fb09ce5e87d.jp2|https://iwac.frederickmadore.com/files/original/3a19dfe29dc173a4118ba615757e33fc27dae2c9.jp2|https://iwac.frederickmadore.com/files/original/cef9bee1d55f5a09529f54739a5098995eb9c614.jp2|https://iwac.frederickmadore.com/files/original/04223092cbb19da5e30ed5229cc6411cb1972eeb.jp2,"L'Appel #12",,"Aboubacar Doukouré|Cercle d'Études, de Recherches et de Formation Islamiques",L’Appel,"Frédérick Madore",1996-11,"https://www.wikidata.org/wiki/Q115766426 Q115766426","Cercle d'Études, de Recherches et de Formation Islamiques",Français,"In Copyright - Educational Use Permitted","Bimestriel Islamique de Formation et d'Information Générales",Banfora,"Cercle d'Études, de Recherches et de Formation Islamiques",12,12,
