o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:description,dcterms:date,dcterms:identifier,dcterms:relation,dcterms:alternative,dcterms:isPartOf,dcterms:spatial,bibo:citedBy,foaf:gender,foaf:firstName,foaf:lastName,foaf:birthday
4951,https://islam.zmo.de/s/westafrica/item/4951,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mariam Nignan","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687910 Q116687910",,,"Journalist|Burkina 24","Burkina Faso",,,Mariam,Nignan,
4952,https://islam.zmo.de/s/westafrica/item/4952,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Saly Ouattara","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687911 Q116687911",,,"Journalist|Burkina 24","Burkina Faso",,,Saly,Ouattara,
4953,https://islam.zmo.de/s/westafrica/item/4953,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mariam Ouédraogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687913 Q116687913",,,"Journalist|Burkina 24","Burkina Faso",,,Mariam,Ouédraogo,
4954,https://islam.zmo.de/s/westafrica/item/4954,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Martin Ouédraogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687914 Q116687914",,,"Journalist|Burkina 24","Burkina Faso",,,Martin,Ouédraogo,
4955,https://islam.zmo.de/s/westafrica/item/4955,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amsétou Ouédraogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687912 Q116687912",,,"Journalist|Burkina 24","Burkina Faso",,,Amsétou,Ouédraogo,
4956,https://islam.zmo.de/s/westafrica/item/4956,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Willy Sagbe","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687916 Q116687916",,,"Journalist|Burkina 24","Burkina Faso",,,Willy,Sagbe,
4957,https://islam.zmo.de/s/westafrica/item/4957,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Basile Sama","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687917 Q116687917",,,"Journalist|Burkina 24","Burkina Faso",,,Basile,Sama,
4958,https://islam.zmo.de/s/westafrica/item/4958,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Hamadou Diallo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687918 Q116687918",,,"Journalist|Burkina 24","Burkina Faso",,,Hamadou,Diallo,
4959,https://islam.zmo.de/s/westafrica/item/4959,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aminata Sanou","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687919 Q116687919",,,"Journalist|Burkina 24","Burkina Faso",,,Aminata,Sanou,
4960,https://islam.zmo.de/s/westafrica/item/4960,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Martial Sanou","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687920 Q116687920",,,"Journalist|Burkina 24","Burkina Faso",,,Martial,Sanou,
4961,https://islam.zmo.de/s/westafrica/item/4961,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Zalissa Savadogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687921 Q116687921",,,"Journalist|Burkina 24","Burkina Faso",,,Zalissa,Savadogo,
4962,https://islam.zmo.de/s/westafrica/item/4962,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Yannick Sawadogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687922 Q116687922",,,"Journalist|Burkina 24","Burkina Faso",,,Yannick,Sawadogo,
4963,https://islam.zmo.de/s/westafrica/item/4963,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Revelyn Somé","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687923 Q116687923",,,"Journalist|Burkina 24","Burkina Faso",,,Revelyn,Somé,
4964,https://islam.zmo.de/s/westafrica/item/4964,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Maratou Soudré","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687924 Q116687924",,,"Journalist|Burkina 24","Burkina Faso",,,Maratou,Soudré,
4965,https://islam.zmo.de/s/westafrica/item/4965,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alice Thiombiano","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687925 Q116687925",,,"Journalist|Burkina 24","Burkina Faso",,,Alice,Thiombiano,
4966,https://islam.zmo.de/s/westafrica/item/4966,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Joël Thiombiano","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687926 Q116687926",,,"Journalist|Burkina 24","Burkina Faso",,,Joël,Thiombiano,
4967,https://islam.zmo.de/s/westafrica/item/4967,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Josué Tiendrebéogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687927 Q116687927",,,"Journalist|Burkina 24","Burkina Faso",,,Josué,Tiendrébéogo,
4968,https://islam.zmo.de/s/westafrica/item/4968,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aïna Touré","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687929 Q116687929",,,"Journalist|Burkina 24","Burkina Faso",,,Aina,Touré,
4969,https://islam.zmo.de/s/westafrica/item/4969,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ousmane Traoré","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687930 Q116687930",,,"Journalist|Burkina 24","Burkina Faso",,,Ousmane,Traoré,
4970,https://islam.zmo.de/s/westafrica/item/4970,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Sidiki Traoré","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687931 Q116687931",,,"Journalist|Burkina 24","Burkina Faso",,,Sidiki,Traoré,
4971,https://islam.zmo.de/s/westafrica/item/4971,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Michel Yaméogo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687932 Q116687932",,,"Journalist|Burkina 24","Burkina Faso",,,Michel,Yaméogo,
4972,https://islam.zmo.de/s/westafrica/item/4972,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Justin Yarga","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687933 Q116687933",,,"Journalist|Burkina 24","Burkina Faso",,,Justin,Yarga,
4973,https://islam.zmo.de/s/westafrica/item/4973,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mamady Zango","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687934 Q116687934",,,"Journalist|Burkina 24","Burkina Faso",,,Mamady,Zango,
4974,https://islam.zmo.de/s/westafrica/item/4974,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Tambi Serge Pacôme Zongo","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687935 Q116687935",,,"Journalist|Burkina 24","Burkina Faso",,,"Tambi Serge Pacôme",Zongo,
4975,https://islam.zmo.de/s/westafrica/item/4975,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdou Zouré","Journaliste à Burkina 24",,"https://www.wikidata.org/wiki/Q116687936 Q116687936",,,"Journalist|Burkina 24","Burkina Faso",,,Abdou,Zouré,
4976,https://islam.zmo.de/s/westafrica/item/4976,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Luis Martínez",,,"https://www.wikidata.org/wiki/Q122064266 Q122064266",,"Martínez, Luis",Researcher,,,Male,Luis,Martínez,
5025,https://islam.zmo.de/s/westafrica/item/5025,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aneliese Bernard",,,"https://www.wikidata.org/wiki/Q117187746 Q117187746",,"Bernard, Aneliese",Researcher,,,,Aneliese,Bernard,
5026,https://islam.zmo.de/s/westafrica/item/5026,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aziz Mossi",,,"https://www.wikidata.org/wiki/Q117187752 Q117187752",,"Mossi, Aziz",Researcher,,,,Aziz,Mossi,
5731,https://islam.zmo.de/s/westafrica/item/5731,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ali Sanfo","Burkinabè imam|Imam burkinabè",,,,,Imam,"Burkina Faso",,Male,Ali,Sanfo,
5732,https://islam.zmo.de/s/westafrica/item/5732,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdoulaye Ly",,,,,,Journalist|Mutations,"Burkina Faso",,Male,Abdoulaye,Ly,
5733,https://islam.zmo.de/s/westafrica/item/5733,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Franck Régis Tapsoba",,,,,,Journalist|Mutations,"Burkina Faso",,Male,"Franck Régis",Tapsoba,
5811,https://islam.zmo.de/s/westafrica/item/5811,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Augustin Sawadogo",,,"https://www.wikidata.org/wiki/Q118607580 Q118607580",,"Sawadogo, Augustin",Researcher,"Burkina Faso",,Male,Augustin,Sawadogo,
5814,https://islam.zmo.de/s/westafrica/item/5814,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jeannine Ella Abatan",,,"https://www.wikidata.org/wiki/Q116483808 Q116483808",,"Abatan, Jeannine Ella|Ella Abatan",Researcher,,,,"Jeannine Ella",Abatan,
5816,https://islam.zmo.de/s/westafrica/item/5816,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Dario Cristiani",,,"https://www.wikidata.org/wiki/Q119472066 Q119472066",,"Cristiani, Dario",Researcher,,,,Dario,Cristiani,
5818,https://islam.zmo.de/s/westafrica/item/5818,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jessica Moody",,,"https://www.wikidata.org/wiki/Q119472104 Q119472104",,"Moody, Jessica",Researcher,,,,Jessica,Moody,
9409,https://islam.zmo.de/s/westafrica/item/9409,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,11703,https://islam.zmo.de/files/original/3f712772bf289f34b40d75450430f4d7f2b1a04f.jpg,"Vincent Favier","Vincent Favier is a doctoral candidate at Freie Universität zu Berlin and affiliated with the Leibniz-Zentrum Moderner Orient in Berlin, where he is part of the Junior Research Project called “Religion, Morality and Boko: Students Training for a Good Life” (Remoboko). He holds a Master Degree in African Studies from the Humboldt Universität zu Berlin, which topic focused on Wagogo’s music traditions in Tanzania, and for which he did a short documentary film. His current doctoral research project looks at the relationships between religiosity, knowledge and performance among Muslims and Christians at the Université Abdou Moumouni in Niamey, Niger. He’s also editing a documentary film that illustrates student life on campus through social, political and religious interactions.|Vincent Favier est doctorant à la Freie Universität de Berlin et affilié au Leibniz-Zentrum Moderner Orient à Berlin, où il fait partie du programme de recherche intitulé « Religion, Morality, and Boko : Students Training for a Good Life » (Remoboko). Il a obtenu un Master d’études africaines à la Humboldt Universität de Berlin, sur le thème des traditions musicales des Wagogo en Tanzanie, pour lequel il a également réalisé un court-métrage documentaire. Son projet de recherche doctoral actuel envisage la relation entre religiosité, savoir, et « performance » parmi les étudiants musulmans et chrétiens de l’Université Abdou Moumouni de Niamey, au Niger. Dans le cadre de cette recherche, il réalise également un film documentaire qui illustre la vie sur le campus à travers ses interactions sociales, religieuses et politiques.",,"https://www.wikidata.org/wiki/Q113533757 Q113533757","Launch of the Islam West Africa Collection","Favier, Vincent",Researcher,,,,Vincent,Favier,
9411,https://islam.zmo.de/s/westafrica/item/9411,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,11722,https://islam.zmo.de/files/original/1058867e4e7e06a3f6eea915b09961e001d96200.jpg,"Aleksei Akseshin",,,,,"Akseshin, Aleksei",Researcher,,,,Aleksei,Akseshin,
9908,https://islam.zmo.de/s/westafrica/item/9908,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moitapari Kouko",,,,"Le Pacific",,,Togo,,Male,Moitapari,Kouko,
9990,https://islam.zmo.de/s/westafrica/item/9990,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adeline Masquelier",,,"https://www.wikidata.org/wiki/Q4681963 Q4681963",,"Masquelier, Adeline",Researcher,,,Female,Adeline,Masquelier,
9991,https://islam.zmo.de/s/westafrica/item/9991,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Barbara M. Cooper",,,"https://www.wikidata.org/wiki/Q116784587 Q116784587",,"Cooper, Barbara M.",Researcher,,,Female,"Barbara M.",Cooper,
9992,https://islam.zmo.de/s/westafrica/item/9992,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Olivier Meunier",,,"https://www.wikidata.org/wiki/Q117483835 Q117483835",,"Meunier, Olivier",Researcher,,,Male,Olivier,Meunier,
9993,https://islam.zmo.de/s/westafrica/item/9993,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Souley Hassane",,,"https://www.wikidata.org/wiki/Q113778718 Q113778718",,"Hassane, Souley",Researcher,,,Male,Souley,Hassane,
9994,https://islam.zmo.de/s/westafrica/item/9994,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Maïkorema Zakari",,,"https://www.wikidata.org/wiki/Q116784655 Q116784655",,"Zakari, Maïkorema",Researcher,,,Male,Maïkorema,Zakari,
9995,https://islam.zmo.de/s/westafrica/item/9995,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Robert S. Glew",,,"https://www.wikidata.org/wiki/Q117483973 Q117483973",,"Glew, Robert S.",Researcher,,,Male,"Robert S.",Glew,
9996,https://islam.zmo.de/s/westafrica/item/9996,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ousseina Alidou",,,"https://www.wikidata.org/wiki/Q16733932 Q16733932",,"Alidou, Ousseina",Researcher,,,Female,Ousseina,Alidou,
9997,https://islam.zmo.de/s/westafrica/item/9997,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Maurice Delafosse",,,"https://www.wikidata.org/wiki/Q346165 Q346165",,"Delafosse, Maurice",Researcher,,,Male,Maurice,Delafosse,
9998,https://islam.zmo.de/s/westafrica/item/9998,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"John Hunwick",,,"https://www.wikidata.org/wiki/Q6240490 Q6240490",,"Hunwick, John",Researcher,,,Male,John,Hunwick,
9999,https://islam.zmo.de/s/westafrica/item/9999,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdoulaye Niandou Souley",,,"https://www.wikidata.org/wiki/Q15549829 Q15549829",,"Souley, Abdoulaye Niandou",Researcher,,,Male,"Abdoulaye Niandou",Souley,
10000,https://islam.zmo.de/s/westafrica/item/10000,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Roman Loimeier",,,"https://www.wikidata.org/wiki/Q112487233 Q112487233",,"Loimeier, Roman",Researcher,,,Male,Roman,Loimeier,
10001,https://islam.zmo.de/s/westafrica/item/10001,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gado Alzouma",,,"https://www.wikidata.org/wiki/Q115784167 Q115784167",,"Alzouma, Gado",Researcher,,,Male,Gado,Alzouma,
10002,https://islam.zmo.de/s/westafrica/item/10002,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadou Oumarou",,,"https://www.wikidata.org/wiki/Q116258387 Q116258387",,"Oumarou, Amadou",Researcher,,,Male,Amadou,Oumarou,
10003,https://islam.zmo.de/s/westafrica/item/10003,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Margaret O. Saunders",,,"https://www.wikidata.org/wiki/Q117482752 Q117482752",,"Saunders, Margaret O.",Researcher,,,Female,"Margaret O.",Saunders,
10004,https://islam.zmo.de/s/westafrica/item/10004,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moulaye Hassane",,,"https://www.wikidata.org/wiki/Q117483291 Q117483291",,"Hassane, Moulaye",Researcher,,,Male,Moulaye,Hassane,
10005,https://islam.zmo.de/s/westafrica/item/10005,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mary Wren Bivins",,,"https://www.wikidata.org/wiki/Q117483342 Q117483342",,"Bivins, Mary Wren",Researcher,,,,"Mary Wren",Bivins,
10006,https://islam.zmo.de/s/westafrica/item/10006,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Robert B. Charlick",,,"https://www.wikidata.org/wiki/Q117483415 Q117483415",,"Charlick, Robert B.",Researcher,,,Male,"Robert B.",Charlick,
10007,https://islam.zmo.de/s/westafrica/item/10007,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Roberta A. Dunbar",,,"https://www.wikidata.org/wiki/Q117484082 Q117484082",,"Dunbar, Roberta A.",Researcher,,,Female,"Roberta A.",Dunbar,
10008,https://islam.zmo.de/s/westafrica/item/10008,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Harry T. Norris",,,"https://www.wikidata.org/wiki/Q117707549 Q117707549",,"Norris, Harry T.",Researcher,,,Male,"Harry T.",Norris,
10009,https://islam.zmo.de/s/westafrica/item/10009,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mauro Nobili",,,"https://www.wikidata.org/wiki/Q113752485 Q113752485","Launch of the Islam West Africa Collection","Nobili, Mauro",Researcher,,,Male,Mauro,Nobili,
10010,https://islam.zmo.de/s/westafrica/item/10010,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mbaye Lo",,,"https://www.wikidata.org/wiki/Q115792532 Q115792532",,"Lo, Mbaye",Researcher,,,Male,Mbaye,Lo,
10011,https://islam.zmo.de/s/westafrica/item/10011,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Élodie Apard",,,"https://www.wikidata.org/wiki/Q115792579 Q115792579",,"Apard, Élodie",Researcher,,,Female,Élodie,Apard,
10012,https://islam.zmo.de/s/westafrica/item/10012,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jannik Schritt",,,"https://www.wikidata.org/wiki/Q117483218 Q117483218",,"Schritt, Jannik",Researcher,,,,Jannik,Schritt,
10013,https://islam.zmo.de/s/westafrica/item/10013,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gerd Spittler",,,"https://www.wikidata.org/wiki/Q1510849 Q1510849",,"Spittler, Gerd",Researcher,,,Male,Gerd,Spittler,
10014,https://islam.zmo.de/s/westafrica/item/10014,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Hacène Belmessous",,,"https://www.wikidata.org/wiki/Q3125505 Q3125505",,"Belmessous, Hacène",Researcher,,,Male,Hacène,Belmessous,
10015,https://islam.zmo.de/s/westafrica/item/10015,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Emmanuel Nnadozie",,,"https://www.wikidata.org/wiki/Q5373307 Q5373307",,"Nnadozie, Emmanuel",Researcher,,,Male,Emmanuel,Nnadozie,
10016,https://islam.zmo.de/s/westafrica/item/10016,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Birgit Meyer",,,"https://www.wikidata.org/wiki/Q20205120 Q20205120",,"Meyer, Birgit",Researcher,,,Female,Birgit,Meyer,
10017,https://islam.zmo.de/s/westafrica/item/10017,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Hassana Alidou",,,"https://www.wikidata.org/wiki/Q27824558 Q27824558",,"Alidou, Hassana",Researcher,,,Female,Hassana,Alidou,
10018,https://islam.zmo.de/s/westafrica/item/10018,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Paul Lovejoy",,,"https://www.wikidata.org/wiki/Q28823475 Q28823475",,"Lovejoy, Paul",Researcher,,,Male,Paul,Lovejoy,
10019,https://islam.zmo.de/s/westafrica/item/10019,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Paul Stoller",,,"https://www.wikidata.org/wiki/Q29446115 Q29446115",,"Stoller, Paul",Researcher,,,Male,Paul,Stoller,
10020,https://islam.zmo.de/s/westafrica/item/10020,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jean de La Guérivière",,,"https://www.wikidata.org/wiki/Q33262208 Q33262208",,"de La Guérivière, Jean",Researcher,,,Male,Jean,"de La Guérivière",
10021,https://islam.zmo.de/s/westafrica/item/10021,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Paulo de Moraes Farias",,,"https://www.wikidata.org/wiki/Q51793875 Q51793875",,"de Moraes Farias, Paulo",Researcher,,,Male,Paulo,"de Moraes Farias",
10022,https://islam.zmo.de/s/westafrica/item/10022,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Catherine Baroin",,,"https://www.wikidata.org/wiki/Q55623816 Q55623816",,"Baroin, Catherine",Researcher,,,Female,Catherine,Baroin,
10023,https://islam.zmo.de/s/westafrica/item/10023,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Patrice Cressier",,,"https://www.wikidata.org/wiki/Q55988988 Q55988988",,"Cressier, Patrice",Researcher,,,Male,Patrice,Cressier,
10024,https://islam.zmo.de/s/westafrica/item/10024,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Hélène Claudot-Hawad",,,"https://www.wikidata.org/wiki/Q55995763 Q55995763",,"Claudot-Hawad, Hélène",Researcher,,,Female,Hélène,Claudot,
10025,https://islam.zmo.de/s/westafrica/item/10025,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Veit Erlmann",,,"https://www.wikidata.org/wiki/Q65325484 Q65325484",,"Erlmann, Veit",Researcher,,,Male,Veit,Erlmann,
10026,https://islam.zmo.de/s/westafrica/item/10026,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Zachée Betche",,,"https://www.wikidata.org/wiki/Q92154888 Q92154888",,"Betche, Zachée",Researcher,,,Male,Zachée,Betche,
10027,https://islam.zmo.de/s/westafrica/item/10027,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Léon Koungou",,,"https://www.wikidata.org/wiki/Q93960434 Q93960434",,"Koungou, Léon",Researcher,,,Male,Léon,Koungou,
